emp_no,exit_date,exit_reason
419101,3/2/93,6
93811,5/16/95,3
262366,2/14/03,6
440642,9/7/00,3
207125,10/12/02,6
101536,6/9/13,1
218448,10/21/94,6
241831,10/11/04,2
227285,11/10/99,2
75971,4/14/95,4
425540,6/17/99,6
108296,1/2/95,7
253267,1/19/02,6
76249,1/6/05,7
412998,3/25/06,2
427006,1/26/97,2
78033,9/15/96,4
434233,2/8/98,4
494047,8/31/06,5
103252,5/7/00,2
100364,8/22/99,5
88258,7/20/00,6
41341,1/7/99,7
472544,3/30/04,5
418021,10/26/98,1
66702,5/31/94,5
493373,9/24/97,5
250158,10/21/96,7
499849,9/19/02,3
107469,12/19/03,3
200635,3/5/05,6
81471,9/12/02,5
76157,10/27/09,4
39032,8/12/04,2
253037,9/11/91,4
287474,7/13/03,6
488308,5/19/96,5
275434,8/24/98,4
29457,7/1/00,6
407507,11/6/95,7
287965,1/8/95,7
276440,12/5/99,6
410562,9/25/04,1
462547,7/27/06,2
208905,3/27/93,6
460316,5/2/99,4
445284,8/5/98,7
412620,11/27/00,1
283555,7/13/00,7
419428,5/2/02,2
106399,1/4/05,1
96813,6/11/04,4
30004,3/16/05,6
457667,3/18/93,4
46383,4/29/09,3
462435,6/24/97,4
405748,4/5/95,2
412453,1/29/00,1
48774,9/21/04,7
20783,11/18/97,7
401149,4/15/01,5
213493,11/9/07,7
484970,12/4/98,2
278180,12/19/92,6
240928,9/21/92,5
417791,4/22/04,7
253442,9/18/06,7
75618,12/26/99,7
464485,1/25/97,1
74832,5/18/03,2
401796,2/27/96,4
102040,7/29/95,4
493083,4/22/03,3
91879,11/17/01,4
208517,3/20/98,1
75111,2/2/00,6
498443,5/11/97,1
61023,12/11/97,7
467789,2/3/01,3
18900,9/14/04,4
58805,12/20/99,2
228660,5/26/00,3
208524,7/16/04,2
455131,3/20/07,7
106682,7/25/92,1
483084,11/24/98,5
427821,2/24/99,3
57105,1/16/98,6
484705,10/4/93,6
87444,10/14/98,1
437146,10/19/02,4
205342,5/25/95,7
244869,9/5/00,5
419342,10/2/00,3
275379,1/10/05,7
101729,12/15/95,1
483069,11/15/92,7
40172,6/7/03,4
298429,2/12/05,7
237121,6/21/98,5
65281,8/23/94,5
238562,9/9/89,6
454401,8/19/01,6
484181,3/2/07,3
40939,5/11/08,1
405938,11/11/02,4
241233,3/6/00,7
260836,4/23/90,5
472309,6/15/00,2
107253,6/1/97,5
203147,6/3/95,3
12944,9/1/00,1
489712,6/27/10,3
452058,5/15/00,2
202489,11/14/05,6
446725,11/27/00,6
73653,6/9/98,5
269485,11/8/95,5
213534,10/29/97,6
481125,9/14/99,7
405091,6/7/07,5
85140,6/2/01,3
228304,6/25/98,3
465342,8/30/97,7
79573,4/18/00,5
46898,4/14/00,6
234777,10/21/97,4
43416,6/21/03,2
24230,10/29/00,7
424024,1/12/90,5
98314,5/17/97,6
402569,8/28/11,4
427332,4/30/99,1
228141,7/15/04,7
12727,6/7/97,4
100343,6/25/97,3
38421,9/28/99,5
101903,8/30/02,5
431851,2/2/01,2
233169,11/5/09,1
481244,9/15/00,3
439512,7/15/02,6
21519,9/11/09,1
412980,8/1/01,1
49979,3/23/03,5
36128,11/10/05,4
446799,3/9/97,6
298874,10/5/94,1
438239,2/28/94,5
463635,12/25/04,1
414417,12/8/99,3
419986,8/19/94,2
67291,1/17/04,7
234708,9/8/10,4
17056,12/5/98,6
261006,4/20/92,5
70521,9/8/02,7
212717,8/23/97,7
249256,12/21/92,4
29970,4/18/09,3
87771,4/18/97,5
419044,1/3/94,5
453573,9/2/00,6
210788,9/18/02,1
423001,7/3/94,3
13261,1/27/01,2
401005,8/25/97,4
10374,10/12/07,1
200885,12/20/97,2
450395,9/8/93,1
293766,9/25/00,5
491832,3/2/03,1
402044,3/11/07,3
477922,8/21/91,1
76115,12/9/01,7
75887,7/6/04,6
12906,7/22/91,5
220760,8/12/12,5
210861,3/2/94,5
62446,5/2/05,6
297308,10/9/96,6
233173,12/9/08,2
242655,3/24/01,7
222733,2/20/98,7
420551,9/26/06,5
92803,12/23/99,2
28956,6/28/92,2
244390,12/2/97,2
280948,11/27/00,4
411935,3/18/08,6
39973,3/6/94,5
266671,6/6/05,6
268822,6/17/95,3
435980,1/3/97,6
416646,1/7/92,4
462718,10/16/06,6
240890,7/13/03,6
242783,5/8/98,2
260726,7/20/06,6
91431,7/10/00,7
414557,2/4/98,2
106254,7/15/89,4
84008,6/20/05,1
294091,1/31/97,7
476657,3/29/91,7
60926,1/22/93,5
222863,6/14/06,6
39255,2/14/03,3
283482,10/10/00,7
201246,2/16/90,4
74785,12/5/06,1
25557,12/7/00,2
438234,3/18/96,4
287254,5/8/04,1
258873,4/14/06,5
59891,1/26/92,1
422781,12/1/97,6
75467,2/17/12,1
106683,7/13/11,7
100662,5/31/02,3
233548,3/3/00,7
479788,10/27/06,2
296083,11/24/02,4
101657,4/15/98,7
201975,1/6/01,7
232580,11/30/98,4
251803,7/25/98,3
479335,9/19/91,7
246139,3/30/09,1
54257,2/12/00,2
459053,8/14/96,1
258956,6/1/01,4
288487,11/29/08,3
250722,12/21/00,1
443642,1/25/02,4
52410,7/22/04,3
207357,6/1/08,5
422492,10/2/01,7
288764,12/9/90,1
36154,12/23/03,6
201098,12/7/95,2
270882,11/3/05,2
73809,10/29/90,1
47365,10/18/01,4
238625,5/6/99,2
91589,4/3/96,3
253179,3/26/02,3
410577,11/28/97,1
272861,12/3/02,3
222150,2/7/00,5
16717,12/31/05,1
233996,5/7/00,4
46912,12/2/96,5
471370,3/21/10,4
256720,6/11/96,2
206816,4/9/03,3
216136,9/17/96,6
287969,10/14/02,2
50695,8/29/95,7
243468,12/25/01,1
210808,10/1/97,3
268384,7/31/05,1
267674,2/19/91,6
494837,9/28/00,3
201299,3/21/92,6
282785,4/25/91,4
479997,9/21/09,1
217869,10/9/95,7
420911,7/30/03,2
469592,6/24/92,6
408719,7/9/98,7
84721,1/30/02,5
205896,1/15/02,3
252009,1/9/99,2
92198,6/1/93,6
219820,7/2/96,1
474113,12/27/97,6
263906,2/18/05,3
462580,4/18/96,5
62545,1/26/03,3
468442,5/11/96,5
24674,9/5/02,7
248177,6/6/00,5
286069,9/17/99,3
488445,11/27/03,6
440758,10/24/08,2
232055,11/19/00,3
262791,11/7/93,3
414106,11/16/99,7
477731,8/31/07,6
401603,4/20/92,5
13691,5/5/05,7
27601,10/1/01,1
264655,10/20/99,2
11435,3/20/00,6
403506,9/20/02,2
16672,2/11/00,5
296308,3/4/01,6
232772,1/22/94,2
434972,7/27/01,2
440133,6/28/08,1
79664,5/9/93,1
466491,2/2/10,7
27366,4/16/91,4
461435,11/19/03,6
50296,10/13/03,7
418168,10/30/93,7
292432,1/24/91,2
456297,9/1/00,2
90861,4/11/05,3
221027,5/7/93,6
487821,3/21/03,6
439282,12/1/97,1
420765,3/26/03,5
89394,5/10/10,2
492783,4/30/00,7
427092,11/19/01,2
86169,12/12/02,3
469888,2/3/98,7
223300,7/17/04,1
85200,6/19/92,1
18843,2/17/97,7
58025,5/25/03,2
65521,4/28/97,6
293690,4/4/06,4
434059,10/20/01,3
74429,1/9/97,4
475373,3/8/00,6
285142,1/9/00,1
422008,4/17/95,7
405949,8/13/96,1
431560,9/9/04,6
400790,1/17/02,1
61620,7/14/94,5
222582,5/13/08,7
60685,9/12/00,3
485359,11/22/00,4
212116,11/29/01,3
290172,10/17/99,6
222356,8/25/00,6
411140,1/2/00,3
256045,11/3/01,6
49151,2/22/00,4
221499,5/1/91,1
285387,1/12/07,4
263657,11/10/00,2
261904,2/12/93,4
440646,10/29/99,5
95025,3/26/98,2
81690,1/10/08,5
435927,4/26/04,1
75540,8/28/03,6
496500,4/9/99,6
254975,12/3/03,5
27942,8/8/08,3
31233,8/22/08,2
51833,10/18/99,3
52447,5/13/05,6
244303,4/20/97,5
491119,5/2/01,7
230889,3/27/02,6
12498,6/22/96,1
103257,8/4/97,1
72129,6/7/00,3
289188,5/3/11,2
90101,6/19/06,1
95299,11/6/02,3
473553,11/15/03,5
87275,8/11/00,5
292807,2/19/96,5
12445,9/25/97,2
47913,2/2/10,5
231706,12/22/98,5
419884,11/8/91,2
231226,6/5/07,2
202023,8/12/95,1
263164,8/17/05,1
456589,6/26/04,2
292707,2/5/95,4
491387,6/19/11,3
449588,11/20/03,2
68618,12/30/99,2
269850,5/31/05,1
245504,8/15/00,6
286679,5/20/06,4
280382,3/1/92,6
468610,9/12/06,1
48303,12/27/97,5
287606,2/9/93,5
272855,6/3/96,6
81683,2/2/01,3
21388,5/9/08,3
99288,1/21/96,1
434508,12/31/97,7
246660,6/15/96,5
74399,6/19/02,5
485988,9/26/09,6
425139,3/22/02,5
97633,7/15/02,1
287893,8/18/00,7
424027,2/6/97,5
425576,6/3/93,3
473021,6/13/92,4
248634,12/7/96,3
471107,9/1/03,6
476668,3/23/99,6
73064,3/31/02,1
244769,7/12/96,5
39722,5/28/99,3
268003,4/12/03,2
88558,10/7/05,5
440658,12/17/93,4
223838,6/1/95,3
70952,11/22/03,3
46351,5/4/08,2
448494,12/15/08,7
16606,2/7/96,4
293310,10/30/00,5
269015,2/4/93,6
297986,4/15/13,1
435100,11/13/90,1
48400,6/25/05,4
242137,3/2/02,4
36929,8/11/92,2
73672,9/24/94,4
477977,2/23/98,5
293106,6/16/95,5
430019,5/10/03,6
96142,9/1/98,4
81399,8/6/98,2
481522,9/24/00,4
204065,10/31/92,6
249411,12/29/97,7
264953,9/12/02,4
452494,4/22/95,5
70700,8/10/97,7
209702,4/19/04,7
460726,6/27/06,3
60435,11/7/98,5
76414,1/26/07,1
479467,1/8/01,2
408747,9/22/00,6
234712,12/15/09,3
64666,1/10/06,2
62956,4/6/97,1
278506,7/1/96,5
94723,3/26/90,4
209780,4/1/05,1
292531,6/21/98,7
43226,7/6/98,6
109830,5/28/11,7
410109,5/7/93,7
211233,4/10/92,6
231294,5/30/02,5
450128,5/11/93,2
34533,3/20/97,6
84714,11/10/01,6
444600,10/13/91,4
457468,2/9/03,7
92906,7/14/03,3
456250,9/22/05,5
220623,10/30/09,5
453221,11/19/03,4
443097,12/24/90,4
215661,10/6/04,3
274146,1/25/06,7
404435,11/27/03,2
21346,11/2/02,4
56358,5/5/93,7
14569,1/7/92,6
68905,4/2/97,3
58460,5/12/97,6
450540,6/23/93,3
107432,1/13/08,2
448191,1/16/05,1
450935,10/9/01,6
62159,2/5/01,6
480921,7/9/96,2
99318,9/29/94,7
50438,10/1/02,4
472647,2/3/99,3
421392,6/14/03,5
470272,8/27/04,1
428234,12/4/04,6
80441,6/28/99,7
294663,1/2/06,3
294706,12/9/02,2
20340,5/12/02,3
444649,11/2/94,2
269268,12/27/94,6
427771,7/7/94,6
21046,5/30/05,2
74178,12/30/04,5
109774,3/25/97,1
421350,10/3/95,1
47824,10/21/02,4
411256,9/29/02,5
247114,4/27/94,3
434315,3/27/97,1
458165,5/21/99,1
226115,5/26/00,4
261089,12/22/02,6
220850,8/1/01,4
499864,11/9/10,2
425353,11/4/94,1
257241,2/28/97,5
267157,6/16/11,1
36642,5/18/97,6
106328,4/11/05,1
423353,6/15/01,6
439924,1/10/98,5
88074,4/8/91,3
256678,2/22/99,4
275803,6/7/01,4
476779,6/5/00,6
47218,1/21/05,2
220126,4/14/00,6
52533,5/8/08,2
233943,9/12/90,2
97736,3/29/10,5
63444,10/30/89,5
57244,2/5/99,6
58305,10/7/96,6
252480,6/23/89,5
24872,10/17/91,4
63172,9/16/01,1
283606,9/3/92,4
255286,8/21/94,5
266397,4/18/90,6
405512,5/28/03,5
255470,1/21/00,3
18648,11/21/98,2
227015,5/23/96,5
244157,9/22/02,4
475464,9/13/96,7
209952,12/22/92,5
400185,5/12/03,5
457829,3/6/10,2
227011,9/6/96,7
33597,12/5/08,2
52153,7/2/02,2
402838,2/26/03,4
239592,7/18/07,5
475798,4/9/99,3
60986,3/26/91,4
283260,7/10/00,3
482279,7/29/98,2
474825,9/4/94,6
481123,2/1/08,1
450038,3/29/01,4
240406,10/22/09,5
55049,9/5/03,3
441239,11/20/00,5
461627,10/27/06,5
474672,9/16/07,1
284993,10/1/00,7
52019,1/15/11,1
55246,6/20/12,6
102845,4/30/00,1
255242,11/9/02,1
92222,11/17/06,6
419922,12/3/03,6
402537,1/29/97,1
281775,2/21/00,1
414076,10/25/94,3
244272,12/30/00,2
87092,7/19/92,3
464299,4/3/00,7
299377,5/27/96,3
222205,4/1/00,4
214481,4/15/01,2
283280,4/23/96,3
200693,5/26/95,5
108225,3/6/05,7
91556,2/20/04,3
64618,1/4/93,2
50040,8/18/99,1
232631,7/14/07,1
286699,7/22/03,5
68062,5/12/01,5
42547,8/2/03,6
29741,5/17/97,4
419276,12/25/94,7
101718,9/7/00,3
242502,2/16/01,4
428509,10/14/03,2
436215,4/9/97,1
476333,12/14/07,5
274852,6/7/02,3
498945,9/24/00,1
222230,2/8/03,6
261384,11/13/95,2
497027,4/4/00,7
248652,10/4/96,2
29534,5/26/06,7
277787,6/23/00,3
23432,1/21/03,4
285761,4/25/08,3
287342,2/3/98,1
478819,2/26/96,5
264261,3/21/99,1
46188,4/10/05,2
250250,7/22/98,6
226077,10/21/04,1
426096,2/5/98,2
450689,7/19/98,5
85912,3/18/99,3
55721,1/30/07,4
431950,4/16/96,4
291239,8/10/94,4
448544,5/2/09,7
454144,5/17/01,2
291358,4/2/00,4
210288,2/27/97,5
251589,5/8/01,6
291633,4/21/92,7
272911,10/10/04,2
242962,10/2/01,5
441653,10/7/03,7
107749,2/19/98,7
455736,7/3/02,1
61651,4/5/93,6
52844,10/18/94,2
88772,3/30/02,7
406195,7/6/07,3
267566,11/10/06,3
495387,12/1/93,1
32846,9/12/03,6
439439,10/1/02,6
481129,8/7/12,1
200846,11/6/97,7
436224,2/13/03,7
108910,5/4/08,2
477188,2/11/11,6
25180,10/4/07,1
242187,1/25/97,3
444739,2/14/04,3
105343,1/5/98,1
289177,3/10/03,6
91281,3/30/06,6
481061,11/23/95,1
101811,9/28/92,5
210727,2/13/02,6
269471,2/5/94,4
477822,2/16/96,5
97637,5/4/03,2
422176,5/19/04,5
273925,9/15/99,5
421559,9/12/01,3
224888,8/16/96,6
218237,5/20/96,7
486008,7/3/01,6
281548,2/12/95,7
101735,8/31/05,6
232167,12/22/04,5
479300,6/19/90,3
51593,9/22/02,7
83996,7/31/04,4
258143,6/21/90,1
450091,7/21/94,7
428997,10/4/96,5
475164,3/26/94,2
406260,2/18/01,2
230012,10/24/00,6
491935,12/27/99,7
296317,3/22/90,2
215804,5/1/04,3
28176,4/3/95,3
227357,9/20/00,6
213484,12/9/09,2
18988,12/5/96,5
212168,10/8/00,3
231344,6/12/96,2
238436,5/21/97,5
425366,9/8/03,1
251884,3/18/94,6
465194,12/30/98,2
259225,9/1/04,2
422547,9/19/96,1
76515,6/5/01,4
227788,9/29/92,4
268605,1/24/04,4
88282,8/8/96,6
211919,12/26/03,6
75949,11/1/03,6
202289,12/23/98,2
414900,11/1/11,4
468669,5/25/96,2
284699,2/16/98,2
233231,1/6/95,5
90949,8/17/01,1
403947,4/10/02,5
263642,10/11/01,6
292010,12/18/02,4
479744,7/26/95,5
244792,1/27/98,6
412960,10/13/97,1
100502,9/8/92,2
48718,2/15/02,7
427204,4/19/93,3
456479,1/7/92,2
17788,2/9/00,3
446598,1/31/98,6
99975,9/15/06,3
442742,7/5/00,7
239201,3/11/01,2
259845,2/29/04,4
261267,4/6/99,1
84053,8/28/07,5
426441,3/23/03,4
47922,2/8/99,4
200168,12/23/04,4
432317,2/25/98,5
284064,7/8/96,3
219704,1/6/05,7
66414,4/20/96,4
212021,2/20/99,2
268676,11/16/05,3
61528,2/16/02,4
205917,1/23/02,1
58663,8/4/03,7
266657,11/6/04,3
46558,9/8/99,7
453764,5/5/95,4
435425,12/24/91,3
444821,12/21/92,1
260147,5/5/98,2
421201,1/15/01,6
34233,5/27/04,4
73509,4/24/04,2
48037,6/23/00,2
460042,11/25/03,1
38446,6/17/94,7
268898,1/13/97,7
441277,4/3/05,6
282720,9/28/97,3
484054,1/23/98,4
286353,4/22/01,2
289117,7/10/06,7
13832,6/3/99,5
275740,5/3/96,2
273545,5/20/05,7
97788,2/3/92,1
36341,3/25/08,2
234553,3/26/00,3
31763,10/9/95,6
218678,7/1/94,2
257162,7/22/08,3
231610,10/28/94,4
15823,3/24/01,3
486458,11/3/99,6
201721,12/3/02,2
289207,8/13/04,6
293838,11/10/03,4
463019,9/29/01,7
34524,3/27/91,6
243291,12/4/00,3
216088,4/1/00,5
32289,8/8/97,3
219442,9/15/90,3
410230,10/5/10,5
292472,4/27/95,1
92795,11/24/93,7
21396,12/11/97,2
44492,4/6/04,2
227406,5/7/94,5
474496,5/29/98,5
432571,4/10/00,1
11814,8/18/09,5
10120,9/15/01,1
106878,6/27/02,5
414057,4/25/02,7
418006,1/16/02,5
208078,1/30/03,4
278967,3/30/03,2
35733,6/9/99,1
421039,3/16/94,1
281414,9/27/91,5
264545,5/27/03,4
265735,11/16/95,7
42049,10/9/99,5
246962,6/28/02,5
74930,9/22/05,5
11374,5/24/07,7
457938,2/26/07,4
285755,3/4/08,3
429045,10/26/99,6
70223,8/20/92,1
408304,7/23/97,4
234868,12/23/02,2
248881,9/7/98,2
409906,9/10/00,4
279492,11/5/11,5
93646,6/4/00,5
66140,9/9/94,3
256761,2/17/08,6
296315,6/20/06,6
21799,4/25/04,4
37368,3/29/07,4
265283,6/9/99,5
95946,4/26/92,2
407121,6/19/06,1
78878,4/8/04,6
63681,7/17/91,6
77209,5/23/92,4
460396,5/21/96,4
231931,8/24/09,1
457750,2/10/00,4
37759,6/13/94,6
476866,11/3/06,6
451804,2/27/03,6
58815,3/14/08,7
419928,5/5/00,2
288489,4/19/95,7
239459,10/22/98,3
222465,8/8/99,1
462320,11/10/10,6
465252,2/16/05,7
63708,12/11/95,1
67639,8/31/00,2
276075,3/25/05,6
465941,6/25/06,7
450716,8/17/96,1
254805,5/20/04,3
204841,8/8/00,2
88517,12/5/01,6
274247,11/10/03,1
433971,9/8/07,6
459866,3/22/01,1
417582,5/12/00,4
462963,9/2/04,2
273235,2/8/06,2
232294,4/6/91,2
52210,3/21/98,2
72094,4/7/92,4
436708,3/24/02,3
212595,8/11/92,7
465480,5/12/03,7
497037,9/12/04,3
31913,10/8/04,3
62796,1/2/93,3
84628,4/30/05,6
83493,9/12/89,5
287371,12/3/05,5
274465,1/5/96,6
209376,11/3/09,3
102796,7/26/05,6
466576,3/28/07,1
249328,6/11/00,2
495520,6/26/13,4
439875,12/7/04,6
261469,12/22/07,4
216974,1/30/07,3
70093,10/2/96,3
447382,9/18/06,2
107530,11/26/99,2
62012,6/9/93,3
230547,4/30/05,4
281094,4/30/96,7
205908,1/26/04,7
22780,4/19/95,5
476916,11/28/98,2
448144,6/24/02,4
35777,5/11/03,5
443057,12/22/99,2
64931,1/19/01,7
222848,1/9/98,3
277405,11/13/91,4
445862,12/5/00,1
66330,12/3/01,3
494646,8/9/09,1
280429,7/11/95,3
483817,5/21/14,4
34936,4/13/07,1
38989,5/30/98,5
432146,1/24/08,3
435202,6/24/93,6
436183,1/26/00,4
51298,10/18/05,3
232958,2/12/92,6
214120,8/30/02,5
243786,3/1/97,3
442723,10/5/00,7
439328,11/22/95,2
223929,8/20/01,6
413272,6/27/01,3
499840,4/9/04,2
37659,9/22/99,6
99632,4/25/94,7
265947,3/8/96,6
224598,11/3/94,2
456512,2/8/05,6
49155,9/19/97,3
271186,2/7/00,4
477564,1/2/01,6
242540,4/8/09,7
449740,8/26/93,2
237716,12/5/95,6
438801,3/4/03,7
69868,7/31/00,1
410373,12/14/95,2
216939,11/6/03,1
468827,5/28/06,1
83525,9/27/94,6
103210,1/5/03,2
60226,9/18/03,7
210222,2/19/97,2
430222,2/23/01,1
457815,3/9/08,4
464979,1/21/93,7
31193,2/12/02,6
87403,3/23/12,2
244436,2/2/99,6
423644,10/29/99,6
498480,6/10/06,4
239388,11/22/97,4
210286,5/26/04,6
438608,8/28/09,3
423673,4/25/94,3
22270,3/25/98,2
296559,9/30/00,4
268397,9/20/99,2
285420,7/29/06,3
438009,3/30/04,6
413111,4/10/95,1
431213,5/24/04,1
495706,3/13/01,2
410732,9/1/08,1
103471,8/16/05,3
46226,10/4/90,4
99108,1/7/98,4
10589,9/17/08,1
272123,2/15/02,1
210800,7/11/95,6
83385,12/3/98,7
474664,12/24/92,3
427655,7/7/01,3
484810,3/6/98,4
96081,3/12/96,6
474593,1/15/95,1
434676,9/15/98,7
40011,4/12/96,6
471611,8/23/89,3
289919,12/22/02,5
49184,1/10/95,6
404568,12/1/01,4
251820,12/7/06,7
74702,10/18/09,5
421803,5/15/97,1
492467,2/7/07,4
246028,11/17/00,7
36559,3/9/08,5
225634,6/13/95,3
426304,4/7/06,4
232027,10/2/99,5
255409,10/17/97,1
90336,8/31/03,2
264591,11/16/98,6
429244,6/17/97,2
27268,1/19/01,3
433431,11/13/05,2
200786,1/22/02,5
15821,11/25/95,1
435369,3/2/92,4
26694,5/28/94,6
284846,9/13/91,6
453663,6/21/95,7
258540,4/24/98,5
480787,3/31/00,3
44406,2/2/95,4
406947,11/12/03,5
450163,2/7/93,7
94031,6/16/97,7
103320,9/26/99,7
425797,4/30/14,1
255124,1/10/98,3
12946,2/8/11,3
487587,11/27/99,2
468880,4/3/00,2
453295,11/17/04,6
40035,10/2/96,6
266414,2/12/97,2
246974,9/4/00,3
496591,2/14/02,7
203290,3/2/08,4
106746,9/5/91,4
470432,6/23/93,5
89591,4/9/99,6
94315,8/7/00,5
102734,6/17/02,1
278195,3/6/91,4
473976,3/4/01,5
53879,11/22/01,5
482274,10/12/98,1
80398,7/15/98,3
51348,12/23/94,2
23798,1/2/10,2
473336,6/26/00,6
100758,9/16/01,2
221300,5/31/03,2
498005,4/6/00,6
268642,5/15/08,6
419602,1/1/02,5
70372,3/31/01,1
229925,6/15/06,6
100185,7/29/99,4
25082,5/19/97,6
207438,8/20/97,2
429100,3/21/97,5
485018,9/26/13,7
79780,6/1/92,3
296530,9/28/06,6
224231,6/15/98,4
428045,5/15/94,3
488709,2/16/98,4
296428,4/17/97,7
240868,10/19/93,2
67427,10/24/04,2
434046,3/23/05,5
438476,7/21/91,5
439958,8/24/06,1
440285,9/25/90,6
419287,8/7/93,7
232442,7/4/00,2
214610,4/24/04,4
41756,8/29/99,4
261005,12/17/00,3
444362,5/29/96,6
29305,2/12/01,2
89047,8/22/92,6
453283,12/20/05,2
204812,11/30/02,1
270086,7/30/91,4
469184,10/10/02,7
103779,9/25/96,6
293979,5/15/00,7
294136,1/21/98,6
429991,7/1/95,2
461619,6/25/02,2
298520,5/1/02,2
18831,10/16/02,2
298648,10/26/96,1
212022,5/6/02,7
413564,4/6/02,5
480756,2/28/02,7
16151,12/9/01,4
21385,7/13/92,5
36402,3/28/01,5
268090,6/30/05,7
288995,5/19/05,2
87160,3/16/92,3
285192,1/19/98,6
436571,6/19/96,3
236680,10/1/01,4
52512,7/27/97,1
84760,6/6/01,2
241261,9/25/03,6
242379,3/27/98,4
422460,8/12/03,4
11454,12/28/02,5
421831,3/19/93,5
250258,2/28/10,5
259721,4/8/03,4
19877,12/23/97,1
107150,12/28/04,5
419843,9/26/96,1
34818,12/22/97,1
437919,1/24/96,5
11011,11/8/05,3
429680,10/28/93,1
224492,7/30/97,6
12967,3/14/99,2
12871,6/16/04,4
273593,6/17/95,3
15127,11/27/04,4
34453,3/29/11,2
17245,7/12/99,6
104335,2/25/06,3
414888,1/24/03,5
457358,6/10/01,6
26567,5/10/04,1
405637,3/21/11,1
67169,3/5/05,5
66003,5/5/93,4
231723,11/25/99,6
98181,12/19/99,6
453298,11/5/99,5
87099,1/25/03,4
80046,7/12/03,2
432334,10/29/07,4
465743,3/30/95,2
289768,6/28/06,7
211384,12/17/06,1
82634,10/3/99,1
499582,9/5/99,4
217319,2/20/00,1
447423,1/25/92,7
10468,12/15/04,4
482993,9/5/99,2
270328,3/5/94,2
430616,3/23/98,7
279576,5/16/02,4
425626,11/12/95,1
66083,5/26/10,3
96350,2/10/03,7
477912,6/1/99,3
290079,8/17/02,7
265007,7/1/03,7
436585,4/17/98,7
421469,12/10/98,7
42529,11/25/03,6
455264,8/24/01,3
410511,8/29/98,6
20696,11/12/98,2
16919,7/10/02,6
208338,4/8/97,5
491861,3/29/03,6
481867,9/3/95,4
403141,2/6/02,3
107478,3/25/97,7
31163,7/2/01,7
411934,6/12/96,7
426478,10/23/02,6
400157,3/31/98,7
285101,12/1/02,4
49122,5/13/00,7
401645,8/21/96,3
42926,6/21/94,5
430257,9/25/99,3
405986,1/16/94,3
285468,11/13/99,2
11410,7/14/02,7
459917,12/4/98,5
425682,12/17/03,6
34325,11/4/05,5
406820,6/5/94,1
407445,9/14/02,4
241397,1/20/03,3
418084,11/7/02,4
241620,10/11/94,2
438255,1/27/02,3
55652,9/2/05,4
489468,3/28/99,2
282705,4/22/01,4
35793,11/1/00,3
292303,6/16/98,4
63099,1/17/06,1
31304,2/6/01,1
487322,3/11/04,2
460103,9/10/99,3
35217,3/4/05,6
431884,9/19/07,1
457074,10/23/97,4
496303,6/22/96,1
263187,4/17/97,5
449055,1/5/00,3
473006,2/15/00,1
207581,9/13/05,2
250541,11/9/00,3
56544,5/15/04,2
76633,2/1/93,1
33506,7/9/11,5
447049,12/23/96,1
274499,1/28/97,7
43613,4/4/99,6
289758,1/10/08,4
499440,6/27/94,4
38636,5/9/97,4
477153,8/16/08,6
235026,8/10/05,3
419506,1/7/00,1
402678,4/29/96,7
482885,6/6/97,4
55004,8/1/98,3
87508,3/13/01,7
63423,2/8/95,2
96299,12/15/89,5
62325,8/6/03,6
433563,5/19/08,4
467998,8/15/10,4
39495,8/1/07,7
42670,12/4/06,4
287997,9/28/01,6
434511,2/16/04,2
468557,10/2/94,7
268870,10/17/01,1
486111,10/19/09,7
454593,11/22/94,5
26079,11/2/02,5
104814,6/3/98,4
71428,3/22/07,6
465505,9/30/01,1
88320,9/29/94,7
28594,6/5/04,7
244072,2/21/95,1
17449,10/24/07,7
24160,6/26/00,5
497029,3/18/01,7
204539,7/28/96,1
75414,10/15/02,2
443072,3/11/00,5
295367,9/19/98,7
482319,3/16/09,4
18091,7/4/07,6
257085,5/14/04,4
210123,10/19/01,1
255318,10/10/94,7
105373,7/24/98,5
261204,11/7/99,3
235753,11/11/98,1
268709,1/18/94,2
65026,4/15/03,1
98906,3/27/93,5
104568,4/9/05,1
17926,6/25/05,5
19562,9/24/04,5
253778,11/27/97,6
270988,10/8/96,6
443859,7/22/95,2
63067,3/13/04,1
100913,10/3/00,5
422973,6/22/02,6
206980,8/16/07,3
33523,6/27/96,4
483232,4/4/01,2
430722,4/10/02,6
93831,8/1/00,3
49919,7/25/99,7
475897,12/18/01,3
435900,9/28/98,3
52284,8/10/95,4
480624,12/9/03,1
89515,6/5/02,3
451062,5/16/95,7
62932,7/10/93,5
106169,9/11/03,2
209469,5/23/02,6
214751,4/15/01,1
222364,12/20/99,5
284212,1/30/01,1
482351,3/13/97,1
90494,9/5/95,5
412130,12/1/92,5
261116,7/21/95,1
470007,2/2/94,6
12128,2/1/98,4
249180,11/22/04,7
236929,4/21/00,1
418826,4/6/02,1
439864,2/15/93,5
203055,12/13/93,5
50893,10/15/98,5
477410,3/5/08,2
413576,11/24/99,1
435700,7/19/04,3
412484,7/24/01,7
296434,12/28/99,4
412038,3/31/98,2
405478,3/31/04,5
81453,4/18/11,6
285941,6/9/11,1
248173,5/16/99,3
215616,9/1/96,4
495555,1/28/96,1
427128,5/9/98,1
283263,11/13/05,7
78904,2/17/00,4
79276,2/1/91,1
481917,9/20/05,2
220892,2/13/03,4
292874,1/24/03,3
